player_id,full_name,position,date,category,week,season,season_type,sport,player,team_x,game_id,company,opponent,team_y,age,status,stat_adp_dd_ppr
12529,TreVeyon Henderson,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'TreVeyon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Henderson', 'metadata': {'channel_id': '1221670011328811008', 'genius_id': '1499902', 'rookie_year': '2025', 'source_id': '2fcac8b2-522e-4da1-8f8a-e2d14333f7ab'}, 'news_updated': 1770614408811, 'position': 'RB', 'team': 'NE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",NE,,rotowire,,NE,23.0,Active,1000.0
3664,J.D. McKissic,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'J.D.', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McKissic', 'metadata': {'channel_id': '1116852892477685760'}, 'news_updated': 1678847454291, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",,,rotowire,,,29.0,Inactive,1000.0
6193,Cole Murphy,K,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Cole', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Murphy', 'metadata': {'channel_id': '1116853214830919680'}, 'news_updated': 1556845509191, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",,,rotowire,,,,Active,1000.0
7933,Alex Kessman,K,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Alex', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kessman', 'metadata': {'channel_id': '1116853438219550720'}, 'news_updated': 1640634949942, 'position': 'K', 'team': 'CAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",CAR,,rotowire,,CAR,24.0,Active,1000.0
4127,C.J. Beathard,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'C.J.', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Beathard', 'metadata': {'channel_id': '1113708890509307904', 'genius_id': '999461', 'rookie_year': '2017'}, 'news_updated': 1757005846325, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",,,rotowire,,,32.0,Active,1000.0
13310,Miller Moss,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Miller', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moss', 'metadata': {'source_id': '63748d48-4839-4814-94d0-af965d55e387'}, 'news_updated': None, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
12913,J.J. Jones,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'J.J.', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jones', 'metadata': {'channel_id': '1222772295651573760', 'rookie_year': '0'}, 'news_updated': None, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
5957,Isaac Nauta,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Isaac', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Nauta', 'metadata': {'channel_id': '1116853181742055424'}, 'news_updated': 1629945307384, 'position': 'TE', 'team': 'GB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",GB,,rotowire,,GB,24.0,Inactive,1000.0
7601,Rondale Moore,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Rondale', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moore', 'metadata': {'channel_id': '1113708861937709056', 'genius_id': '1074054', 'rookie_year': '2021'}, 'news_updated': 1755030921135, 'position': 'WR', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",MIN,,rotowire,,MIN,25.0,Inactive,1000.0
13290,Jalen Moss,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Jalen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Moss', 'metadata': {'source_id': '6c66b090-8a87-11ec-bde8-4ffba1ccb61d'}, 'news_updated': None, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
367,Jared Cook,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Jared', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Cook', 'metadata': {'channel_id': '1116852894159601664'}, 'news_updated': 1642086608615, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 13}",,,rotowire,,,35.0,Active,1000.0
13154,Marcus Major,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Marcus', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Major', 'metadata': {'channel_id': '1224840824466968576', 'rookie_year': '2025'}, 'news_updated': 1755124854842, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",,,rotowire,,,25.0,Active,1000.0
4630,I'Tavius Mathers,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': ""I'Tavius"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mathers', 'metadata': {'channel_id': '1116852997662441472'}, 'news_updated': 1519413301760, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",,,rotowire,,,28.0,Active,1000.0
5196,Ethan Wolf,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Ethan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wolf', 'metadata': {'channel_id': '1116853069032718336'}, 'news_updated': 1658794242779, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,26.0,Active,1000.0
13268,Elijah Sarratt,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Elijah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Sarratt', 'metadata': {'source_id': '5f21bf90-0c8e-11ed-8189-d1adc266b955'}, 'news_updated': None, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
12535,Isaac TeSlaa,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Isaac', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'TeSlaa', 'metadata': {'channel_id': '1221700203367636992', 'genius_id': '1485777', 'rookie_year': '2025', 'source_id': '11ee2210-a502-11ed-a01a-11e1dd6caf1d'}, 'news_updated': 1767645306182, 'position': 'WR', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",DET,,rotowire,,DET,23.0,Active,1000.0
5170,Phillip Lindsay,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Phillip', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lindsay', 'metadata': {'channel_id': '1116853065136209920', 'injury_override_regular_2020_5': 'COV'}, 'news_updated': 1668100549144, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,28.0,Active,1000.0
6790,D'Andre Swift,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': ""D'Andre"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Swift', 'metadata': {'channel_id': '1113708765938479104', 'genius_id': '1014522', 'rookie_year': '2020'}, 'news_updated': 1769874622824, 'position': 'RB', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",CHI,,rotowire,,CHI,27.0,Active,1000.0
6146,Kaden Smith,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Kaden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smith', 'metadata': {'channel_id': '1116853207629299712', 'rookie_year': '2019'}, 'news_updated': 1697493918350, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,26.0,Inactive,1000.0
1373,Geno Smith,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Geno', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smith', 'metadata': {'channel_id': '1113708724981100544', 'genius_id': '758015', 'rookie_year': '2013'}, 'news_updated': 1767394240938, 'position': 'QB', 'team': 'LV', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 13}",LV,,rotowire,,LV,35.0,Active,1000.0
7162,Ryan Becker,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Ryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Becker', 'metadata': {'channel_id': '1116853340987195392'}, 'news_updated': 1652633434590, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",,,rotowire,,,24.0,Active,1000.0
12491,Corey Kiner,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Corey', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kiner', 'metadata': {'channel_id': '1223164864856330240', 'genius_id': '1487586', 'rookie_year': '2025', 'source_id': 'baf88b8e-6f4b-4621-84e6-f600596017be'}, 'news_updated': 1768796130258, 'position': 'RB', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",ARI,,rotowire,,ARI,24.0,Active,1000.0
6358,Kahlil Lewis,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Kahlil', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lewis', 'metadata': {'channel_id': '1116853237450801152'}, 'news_updated': 1567482354190, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",,,rotowire,,,24.0,Active,1000.0
6768,Tua Tagovailoa,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Tua', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Tagovailoa', 'metadata': {'channel_id': '1113708735978565633', 'genius_id': '1014941', 'injury_override_regular_2024_3': 'IR', 'rookie_year': '2020'}, 'news_updated': 1770667513100, 'position': 'QB', 'team': 'MIA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",MIA,,rotowire,,MIA,27.0,Active,1000.0
6130,Devin Singletary,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Devin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Singletary', 'metadata': {'channel_id': '1113708678587904000', 'genius_id': '1005272', 'rookie_year': '2019'}, 'news_updated': 1767584105754, 'position': 'RB', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NYG,,rotowire,,NYG,28.0,Active,1000.0
3531,Marshaun Coprich,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Marshaun', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Coprich', 'metadata': {'rookie_year': '2016'}, 'news_updated': None, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",,,rotowire,,,30.0,Active,1000.0
12276,RJ Mobley,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'RJ', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mobley', 'metadata': {'channel_id': '1113708764273340416', 'rookie_year': '2024'}, 'news_updated': None, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",,,rotowire,,,,Active,1000.0
5004,Ito Smith,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Ito', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smith', 'metadata': {'channel_id': '1116853048220581888'}, 'news_updated': 1647118812936, 'position': 'RB', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",DAL,,rotowire,,DAL,26.0,Active,1000.0
4923,Rushel Shell,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Rushel', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Shell', 'metadata': {'channel_id': '1116853041035739136', 'injury_override_regular_2020_5': 'Active'}, 'news_updated': None, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",,,rotowire,,,28.0,Active,1000.0
12356,Jabari Small,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Jabari', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Small', 'metadata': {'channel_id': '1113708834976722944', 'genius_id': '1484052', 'rookie_year': '2024'}, 'news_updated': 1767735615929, 'position': 'RB', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",DET,,rotowire,,DET,25.0,Active,1000.0
6904,Jalen Hurts,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Jalen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hurts', 'metadata': {'channel_id': '1113708715887849472', 'genius_id': '1014921', 'rookie_year': '2020'}, 'news_updated': 1768612211120, 'position': 'QB', 'team': 'PHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",PHI,,rotowire,,PHI,27.0,Active,1000.0
2450,Brett Hundley,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Brett', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hundley', 'metadata': {'channel_id': '1116852806343458816'}, 'news_updated': 1673322011554, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",,,rotowire,,,29.0,Active,1000.0
4797,Josh Rounds,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Josh', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rounds', 'metadata': {'channel_id': '1116853023100895232'}, 'news_updated': 1521156601387, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",,,rotowire,,,28.0,Active,1000.0
7515,Sergio Castillo,K,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Sergio', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Castillo', 'metadata': {'channel_id': '1116853401179652096'}, 'news_updated': 1608166802697, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",,,rotowire,,,31.0,Active,1000.0
13284,Dylan Devezin,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Dylan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Devezin', 'metadata': {'source_id': '04001640-ffed-11ed-a1f8-ed85aba56d07'}, 'news_updated': None, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
7105,Ramiz Ahmed,K,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Ramiz', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ahmed', 'metadata': {'channel_id': '1113708699697836032', 'rookie_year': '2020'}, 'news_updated': 1723584904951, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,29.0,Active,1000.0
7538,Zach Wilson,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Zach', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wilson', 'metadata': {'channel_id': '1113708823417221120', 'genius_id': '1080547', 'rookie_year': '2021'}, 'news_updated': 1767720612684, 'position': 'QB', 'team': 'MIA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",MIA,,rotowire,,MIA,26.0,Active,1000.0
7561,Elijah Mitchell,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Elijah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mitchell', 'metadata': {'channel_id': '1113708877632794624', 'genius_id': '1032314', 'rookie_year': '2021'}, 'news_updated': 1768435258594, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",,,rotowire,,,27.0,Active,1000.0
7376,Case Cookus,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Case', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Cookus', 'metadata': {'channel_id': '1116853378169700352'}, 'news_updated': 1669226460370, 'position': 'QB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",,,rotowire,,,27.0,Active,1000.0
5129,Adonis Jennings,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Adonis', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jennings', 'metadata': {'channel_id': '1116853058794422272'}, 'news_updated': None, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,26.0,Active,1000.0
5828,Diontae Spencer,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Diontae', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Spencer', 'metadata': {'channel_id': '1116853169532436480', 'injury_override_regular_2020_5': 'COV'}, 'news_updated': 1730239511401, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",,,rotowire,,,31.0,Inactive,1000.0
3209,Devontae Booker,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Devontae', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Booker', 'metadata': {'channel_id': '1116852838098534400'}, 'news_updated': 1659135339587, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",,,rotowire,,,29.0,Active,1000.0
8409,Tyler Snead,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Tyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Snead', 'metadata': {'channel_id': '1116853486630207488', 'source_id': 'bc01d608-47e7-475e-b7a3-d7344646b416', 'years_exp_shift': '1'}, 'news_updated': 1652742044443, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",,,rotowire,,,22.0,Active,1000.0
12898,Seth Henigan,QB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Seth', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Henigan', 'metadata': {'channel_id': '1222742091809947648', 'genius_id': '1496407', 'rookie_year': '2025'}, 'news_updated': 1767642606134, 'position': 'QB', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",IND,,rotowire,,IND,22.0,Active,1000.0
1348,Dustin Hopkins,K,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Dustin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hopkins', 'metadata': {'channel_id': '1113708836889325568', 'rookie_year': '2013'}, 'news_updated': 1756238110574, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",,,rotowire,,,34.0,Active,1000.0
12950,Robert Lewis,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Robert', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lewis', 'metadata': {'channel_id': '1222983681006645248', 'rookie_year': '2025'}, 'news_updated': 1756067149709, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",,,rotowire,,,23.0,Active,1000.0
7458,Isaiah Zuber,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Isaiah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Zuber', 'metadata': {'channel_id': '1116853391977349120', 'injury_override_regular_2020_5': 'COV'}, 'news_updated': 1693947937988, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",,,rotowire,,,26.0,Inactive,1000.0
11635,Ladd McConkey,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Ladd', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McConkey', 'metadata': {'channel_id': '1113708690252263424', 'genius_id': '1463651', 'rookie_year': '2024'}, 'news_updated': 1769534740432, 'position': 'WR', 'team': 'LAC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LAC,,rotowire,,LAC,24.0,Active,1000.0
13347,Demond Claiborne,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Demond', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Claiborne', 'metadata': {'source_id': 'c915add0-8921-11ec-a1ad-e7bb44b6038f'}, 'news_updated': None, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
12475,Ricky White,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Ricky', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'White', 'metadata': {'channel_id': '1222002209974124544', 'genius_id': '1498017', 'rookie_year': '2025', 'source_id': '7093331e-1e90-44d4-a82c-69fcc5ddfab7'}, 'news_updated': 1762830632099, 'position': 'WR', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",SEA,,rotowire,,SEA,24.0,Active,1000.0
8154,Brian Robinson,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Brian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Robinson', 'metadata': {'channel_id': '1113708698108194816', 'genius_id': '1014956', 'rookie_year': '2022'}, 'news_updated': 1768850435834, 'position': 'RB', 'team': 'SF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",SF,,rotowire,,SF,26.0,Active,1000.0
11060,Robert Burns,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Robert', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Burns', 'metadata': {'channel_id': '1113708860822024192', 'rookie_year': '2023'}, 'news_updated': 1741393849925, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",,,rotowire,,,26.0,Active,1000.0
7427,Tyler Mabry,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Tyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mabry', 'metadata': {'channel_id': '1113708724372926464', 'rookie_year': '2020'}, 'news_updated': 1756171206536, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",,,rotowire,,,28.0,Inactive,1000.0
515,Rob Gronkowski,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Rob', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gronkowski', 'metadata': {'channel_id': '1116853062338609152'}, 'news_updated': 1740582920801, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",,,rotowire,,,32.0,Active,1000.0
13331,Dae'Quan Wright,TE,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': ""Dae'Quan"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wright', 'metadata': {'source_id': 'd343e9a0-89d7-11ec-846d-43cbfaabacfd'}, 'news_updated': None, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 0}",,,rotowire,,,,Active,1000.0
11806,Casey Washington,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Casey', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Washington', 'metadata': {'channel_id': '1113708861979652096', 'genius_id': '1464114', 'rookie_year': '2024'}, 'news_updated': 1767893751188, 'position': 'WR', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",ATL,,rotowire,,ATL,24.0,Active,1000.0
5941,Felton Davis,WR,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Felton', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Davis', 'metadata': {'channel_id': '1116853179342913536'}, 'news_updated': 1591453563652, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",,,rotowire,,,24.0,Active,1000.0
6068,Devine Ozigbo,RB,,proj,0,2026,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Devine', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ozigbo', 'metadata': {'channel_id': '1116853197705576448', 'rookie_year': '2019'}, 'news_updated': 1699977631455, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",,,rotowire,,,27.0,Active,1000.0
